1263553;1263556;1263561;1263562;1263565;1263572;1263574;1263582;1263584;1263592;1263594;1263599;1263606;1263614
1263553;1263556;1263561;1263562;1263565;1263574;1263582;1263584;1263594;1263599;1263606
1265344;1265346
126844;1130067
126844;228097
126940;231413
1271531;1755298
1274991;1274992
1276152;1276153
1277094;1277098
1277943;1817594
1278369;1278528
1278370;1278530
1280;158878
1280;158878;418127
1280;93061
1280948;1494640;1494642;1494643
1281429;1281433
1285;1141106
1289135;1391669
1292105;1292126
1292107;1292137
129347;129348
1295009;1406512
12968;227992
1297617;1898207
1299;32630;243230
129963;129967
13001;1300151
1302942;1302946
130316;150586
13040;423612
1306;1313
1306996;1307010;1307013
1307441;1307444
1307889;2057747
1308872;1308873;1308874;1308875;1308877;1308878;1308879;1308880;1308881;1308882
1308872;1308873;1308874;1308875;1308878;1308879;1308880;1308881;1308882
1308876;1308887
1311;1320
1311;1346
1311;888745
1312089;1312103;1312105
13136;77133
1316250;1332847
1316651;1316652
1323464;1323466;1323467;1323469;1323472
1323978;1324032
1323981;1324020
1324026;1324042;2583858
1325088;1325089
132615;1527297
132658;132659;132661
1326;82348
1327006;1327008;1327009;1327010;1327011;1327012;1327013;1327014;1327015;1327016;1327026;1327027;1385683;1385685
1327972;1747283
1328029;1747284;1747285
1328;1000570
1328;1671923
1335;197614
1342444;1342445;1342446;1342448
134455;360399
1346525;1346526
1351;1261557
135297;135298;135299
135487;1042912
135528;135529
135910;1286782
13626;476178
136462;200886
1366293;1366296
1366310;1367201
1366334;1366455
1366486;1367597;1367598
13760;104009;214229
137716;137717;137718
13779;40811;40815
13805;128204
138088;239416
1382730;1382731
1384378;1384379
1387313;1454128;1454129;1454131;1454132;1454135;1454139;1454140;1454141
1390865;1390866;1390867;1390868;1390869;1390870;1390871
1391046;1719169
1391070;1391071;1391073;1391074;1391075;1391077;1548434;1548435
1391681;1391684
1396;1405
1396;1428
1396;1428;155322;2026192
140026;872466;872467;872468
140046;147705;944626
1400577;1400578
1400992;1708715;1708721;1708723
1402;72360
1408;1454
1414192;1414267;1414282
141424;141426;141428;141431;141433;141434;141435;141436;141437;197033
1416510;1416513
1417477;1417517
1417554;1417575
1419439;1419449;1419450
1420937;1420938
1422;272567
1423;1227747
1425228;1425229;1425230;1425231
143163;143165
1435135;1435136
1440342;1440343;1440344
1440986;1440988
1442870;1442871
1442877;1442879;1442888;1442890;1442894;1442900
1444688;1444689;1444690;1444691;1444692;1444707;1444708
1444694;1444695;1444696
1444698;1444704
1445580;1445581;1445582;1445583;1445584
145522;1104435
1455920;1455921
1455983;1455984
1456068;1456069
1456091;1456092
1456118;1456120
1456126;1456127
1456154;1456155
1456177;1456178
1456194;1456196
1456208;1456209
1456356;1456357
1456367;1456368;1456369;1456370
1456388;1456389
1456398;1456399
1456452;1456453
1456475;1456476
1456484;1456486
1457767;1457768;1457769
1458496;1458497
1458498;1458499;1458500;1458504
1458498;1458500;1458501;1458502;1458503;1458504
1458498;1458500;1458501;1458503;1458504
1458501;1458505;1458506;1458510;1458511;1458513
1458505;1458506;1458507;1458508;1458513;1458514
1458506;1458510;1458511
1458506;1458513
1458507;1458508;1458514
1458509;1458512
1458510;1458511
145927;145939
1463269;1463277;1463285
146760;150623
1471936;1471937
147448;147449
1482742;1482743;1482744;1482746;1482748;1482749;1482750;1482752
1483300;1483302;1483303;1483319
1484225;1484231;1484236
1484258;1484269;1484271;1484273
1491;1509
1491515;1491563
1492313;1492314
1494611;1494612;1494620
1494624;1494636
1494625;1494626
1494627;1494636
1494642;1494643
1498144;1498145
1500789;1507454
1502;451756
1513202;1513209
1514169;1514170;1514171;1514172
1514169;1514170;1514172
1520832;1520833;1520834;1520835
1521401;1521402;1521403;1521405;1521406;1521407;1521408;1521409;1521410;1521411;1521412;1521413;1521414;1521415;1521416;1521417;1521418;1521419;1521420;1521422;1521423;1521424;1521425;1521426
1521768;1521769;1521770;1521771
152509;344338
152704;1074198
1530050;1530062
1530608;1530610
153406;243330
1534559;1534560;1534563;1534566;1534567;1534778;1534779;1534780;1534781;1534782;1534783;1534784;1534785;1534786;1534787;1534788;1534789;1534790;1534791;1534792;1534793;1534794;1534795;1534796
153809;167065
153809;285980
154535;1672086;1672088;1672090;1672091;1672092;1672093;1672121;1672129;1672130;1672131;1672142;1672144;1672191;1672195;1672209;1672210;1672211;1672216;1672217
154535;1672087;1672099;1672100;1672104;1672158
154557;1075217
1547939;1547941
1549928;1549929;1549930;1549931;1549932
1552834;1552838;1552842
155744;155746;155749
155745;155747
156097;156098;156099;156100;156110;284963
156102;156103;156104
156122;284971
156181;284787;284792
1562704;1562740
156424;665084;665085
1565378;1565384
1565435;1565438
156616;156788;156817
156740;156745
157278;1117990
1573423;1573424
1579833;1579839;1630623
1580;220674
1580873;1580875;1580877
1580873;1580877
1580878;1580880
1582;219334
1583382;1583399;1583424;1583426;1583427;1583435;1584139;1584140;1584555;1584556
1583383;1583605;1584959;1584970
1583392;1583453;1583465;1583543;1583550;1583557;1583592;1583596;1583623;1583653;1583665;1583672;1583673;1583711;1584019;1584259;1584557;1584579;1584584;1584605;1584613;1584616;1584629;1584637;1584655;1584656;1584663;1584665;1584673;1584704;1584732;1584744;1584763;1584774;1584793;1584795;1584798;1584805;1584806;1584849;1584937;1584956;1584993;1585020;1585032;1585036;1585055;1585077;1585102;1585114;1585116;1585140;1585147;1585149;1585151;1585153
1583451;1583622;1583641;1583744;1583767
1583551;1583554;1584327;1584367;1584403;1584496;1584549
1583635;1584067
1583662;1583663
1583693;1583796;1584815;1584856
1583766;1584944;1584969
1583789;1583806
1583838;1583839
1583880;1583892;1584045;1584059;1585162
1584;29397
1584389;1584754
1584668;1584740
158492;244021
1584963;1584964;1584973;1584974;1585122
158878;158879;359786;359787;418127;450394;505321;543540;553565;553568;553571;553573;553574;553577;553580;553581;553588;553592;553596;553601;585891;680649;681288;703339;889933;904723;904731;904739;904750;904775;904780;904783;904792;931432;931434;931439;931440;931444;931446;931455;931458;1074919;1116214;1116215;1116216;1116217;1116218;1116219;1116220;1116221;1116222;1116223;1116224;1116225;1134842;1137129;1157004;1157005;1157006;1157007;1157008;1157009;1157010;1157011;1157012;1157013;1157014;1157015;1157017;1157019;1157020;1157021;1157022;1157023;1157025;1157026;1157029;1157030;1157031;1157033;1157034;1157035;1157036;1157037;1157038;1157039;1158461;1158462;1158463;1158464;1158466;1158467;1158468;1158469;1158470;1158471;1158472;1158473;1158474;1158475;1158476;1158478;1158479;1158480;1158481;1158482;1158483;1158484;1158486;1158487;1158488;1158489;1158490;1158491;1158492;1158493;1158494;1158496;1158497;1158498;1158499;1158500;1158501;1158502;1158503;1158504;1158505;1158506;1158507;1158509;1158510;1158511;1158512;1158513;1158514;1158515;1158516;1158517;1158518;1158520;1158521;1158522;1158523;1158524;1158525;1158526;1158527;1158528;1158531;1158533;1158535;1158536;1158537;1158538;1158682;1158685;1158686;1158687;1158688;1158689;1158690;1158691;1158692;1158693;1158694;1158695;1158696;1158697;1158698;1158699;1158700;1158701;1158702;1158703;1158704;1158705;1158706;1158708;1158709;1158710;1158711;1158712;1161392;1169256;1169257;1169258;1169260;1169261;1169262;1169263;1169264;1169265;1169266;1169267;1169269;1169270;1169272;1169273;1169274;1169275;1169276;1169277;1213721;1213722;1213723;1213724;1213725;1213726;1213727;1213729;1213732;1213733;1213734;1214901;1216363;1224919;1224920;1224921;1224922;1224923;1224924;1224925;1224926;1224927;1224929;1224930;1224931;1224932;1224933;1235277;1258575;1303780;1303781;1303782;1303783;1303784;1303786;1303787;1331008;1334631
158878;418127
1591126;1591127
1591128;1591129
1591140;1591147
1592349;1592351;1592352;1592353;1592368
1596190;1596210;1596211
1596737;1596740
1605903;1605906
1606162;1606170
1606318;1606322
1607959;1607960
1607961;1607962;1607963;1607964;1607965
1607961;1607963;1607964
160839;208882
1608573;1608574
161124;161126;161128
1612603;1612606
1612612;1612617
161662;1075293
1616856;1616857
1616865;1616880
1616877;1616878
162156;165157
162156;180828;188903
163165;163170;163668
163273;368071;1089494;1548993;1548994;1548995;1549034;1549040;1549045;1549058;1549080
1633754;1633768
1633756;1633757
163516;1514140
1637330;1637331;1637332;1637333
1639;1642
163993;164007;1123844
1642461;1642462
1642537;1642538
165187;188883
1653210;1653211
1653217;1653222;1653228;1653243;1653244;1653250;1653252
1653220;1653229;1653236;1653241;1653247;1653255;1653256;1653258;1653261;1653267;1653270
1653221;1653239;1653249;1653266;1653271;1653272
1653281;1653282
165436;212695
166321;166322
166322;1050711
1672123;1672127
1672161;1672162
167237;1920687;1926850;1926851
167554;167556
1676755;1676757
167729;232202
1681;1692
168169;356821
1682037;1682038
1683049;1683050
1683093;1756169
1685;326426
1686;566552
169940;991109;991110;991111
1702536;1702538;1702539;1702540;1702541;1702542;1702543;1702544;1702545;1702547;1702548;1702549
1702574;1702578;1702579
1702578;1702579
1705852;1705855
170679;446372
171259;1239450
171831;171833
171955;368060;1089512;1157501;1548982;1548983;1548984;1549031;1549032
1729234;1827091
1729235;1827091;1827092
172968;1674929
173066;173078
173;44275;90062
173728;173729;173730;173731;174035
173747;173748
1737515;1737520
1740109;1814285;1814288
1743173;1855598
1745482;1745671
174702;411021;411022;411023;411026;411033
1747053;1747054
1748549;1748568;1748597
1749311;1749312
175245;246267
175245;413698
175247;1229259
175278;440714
1755261;1755262
1759591;1759592
1759621;1759639;1759643
1759633;1759634
176178;454130
176275;655819
1762961;1805477
176299;1176649
1765;1773;33894
1766;144550;1214102
176709;1209812
1767;487521
1768;557599
1777598;1793135
1777909;1777949
1779244;1779246
178005;178007
1783;222805;487521
178356;1236119;1236127;1236128;1236129;1236135
1784;1789;28045
1793;39694
1795590;1795623
1795602;1795609;1795615
1795611;1795621
179795;2058882
180228;1073397
180441;1236112
1805478;2485926
1807286;1807289;1807290
180838;180839
1810375;1810381
181800;181801
1818277;1818278
1818279;1818284;1818295
1818340;1818341
1818595;1818596;1818597;1818602;1818603;1818604
1818600;1818605
1822338;2558455
1827735;1827742;1827744;1827753;1827754;1827928;1827952;1828001
1829;1833
183355;183379
183512;1543310
183512;341153
183512;882199
1840277;1840283;1840297;1840299;1840301
184503;426038
184528;457556
185014;185015
185293;915438
1854885;1854938;1854939
185983;186029
186039;186040
186163;1862977
1862977;2125995
186520;476181
1875773;1875775
188064;188070
1881268;1881269
1881380;1881385;1881386;1881388;1881393;1881394;1881395;1881396
1881412;1881444
1881415;1881416
1881452;1881453
1881751;2324092
1881752;2332555
188584;211920
188723;188727
1888;67257;67333
1890622;2340005
1892;1911
1892;1911;1926
1893377;1893378
189456;189457
189518;267671;573825;996802;996803;996810;996811;996812;996813;996814;996815;996816;996817;996818;996819;996820;996821;996822;996823;996824;996825;996827;996828;996829;996832;996833;996834;996835;996836;996837;996838;996840;996841;996842;996843;996844;996845;996846;996847;996849;996850;996851;996852;996854;996855;996856;996857;996858;996859;996860;996863;1001586;1001588;1001594;1001596;1001597;1001598;1001602;1001603;1001986;1001987;1049795;1049804;1049806;1049819;1049820;1049821;1049904;1049906;1049907;1049908;1049909;1049910;1049911;1049912;1049930;1049934;1049937;1085541;1085544;1085545;1085546;1085547;1085548;1193017;1193018;1193019;1193044;1193060;1218577;1218578;1218579;1218582;1249484;1291310;1291315;1291316;1291317;1291318;1291319;1291320;1291321;1291324;1291325;1291326;1291327;1291328;1291329;1291330;1291331;1291332;1291333;1291334;1291335;1291336;1291337;1291338;1291339;1291340;1291342;1291343;1291344;1291345;1291346;1291347;1291348;1291351;1291352;1291353;1291358;1291362;1291363;1291364;1291365;1291366
189542;1656179
1898207;1981510
190460;334140
1904773;1904778
190486;1308541
191218;261594
191468;291205
1917383;1917384
192045;228182;228183;320322;574490
1921008;2492962
1925440;1925478;1925479;1925480
193074;194334;330153
193;2044885
193294;365321
195071;1628815
196600;216895
196600;216895;345073
197045;197047;197048;197049;197052;1089483;1089491;1425279;1445752;1445753;1445754;1445761;1445762;1445763;1445764;1445766;1445767;1445788;1445789;1445791;1549015;1549016
197229;272128
197797;197801
198;1031746
198252;1115650;1118158
198252;1118158
198802;290739
199683;435877
201684;503042;588325;588326;1169130
202675;453230
202950;1120924
2030969;2031013
203267;218496
203449;324688
203700;215759;228193
203774;203775;203776
203846;203848;203849
2043275;2043278
2048062;2048063
205097;1248566;1248619;1248635;1248642
2055422;2055529
208693;208694
2101601;2102341;2105811
2105;108818
210;585535
2105;880447
210712;210713
212663;677320;677351;677396;677411;677434;677494;677631;677632;677633;677634;677637;677638;677640;677643;677657;677761;677762;677763;677764;677765;677766;677767;677768;677769;677770;677771;677772;677773;677774;677775;677776;677777;677778;677825;677848;677903;677912;677963;677983;678041;678066;678082;678111;678153;678161;678191;678198;678201;678256;678320;678344;678494
212944;1138338
213;537971
213810;1161942
214228;1075058
214932;221359
214932;221363
214972;1499105
215801;285041
216596;347834
216939;1276224
219581;223818
221336;1050714
221350;221351;221353;221355
2231216;2231217
223151;291251
2231783;2231784
223283;264730
2248430;2248438;2248440;2248604
225164;400682
225338;985895
225805;225807
228686;588810
229276;229277
230987;230991;230995
231055;1147122
2317;339860
2322333;2322334;2322336
2322578;2322579
2324277;2324278
2325405;2325417
2329711;2329713;2329721
233164;1902828
235270;235271
235275;235277
237471;482556
238673;238674
238694;300314
239943;239944;239945;239946;239947
240362;310453;856830
242619;431947
243090;265606
243274;688269
24;365590
244299;291167
244470;244471
245478;245480
247815;247816;247817;247861
247860;247862
2492182;2492185
2492187;2492188
2495947;2495951
254346;554065
2548038;2548040
255250;255251
255261;255262
255451;380023;380029;411032;411035;411036
2559165;2559166;2559167
256004;264121
257226;257240
257438;1231357
257470;512294
2576542;2576543
2576552;2576554
257730;1507132
258022;2561917
259829;259830;259833
259830;259831
259834;1365472
261043;380580
261456;377605;2558453
261662;503418
262969;262970
264392;1586188
264463;344338
265278;265285;312059;312092
265279;312040;312041;312049;312056
265524;281058
265549;265559
266037;266038
266110;334144
266805;359680
266818;266820
267566;866872;866875;866876;866885
267567;1514174
267567;267982;1514174
267949;267951
268820;268821
268821;1400434;1400435
270387;329168
272559;295405;457392;997878;997879;1263046
272622;416870;746361;1104322;1111678
272943;317655;349101;349102
272943;349101;557760;992186;1247725
273095;273100
274;562
274;562;262724;300852
274;562;300852
2785;2788
2786;139732
278769;280587
279761;522327
28037;888048;889201
280463;1841481
280486;926292
280860;280868
281028;563767
281088;378175
28137;732236
28174;55601
281787;281788
2822;157919
282420;282421;282422;282423;282437;282438;282439;282442;329571;338368;498544;498545;498555;498569;498570;498571;498572;498574;498575;498577;498580;498581;1189340;1189341;1189343;1189344;1189345;1189346;1189347;1189348;1189349;1189350;1189351;1189352;1189353;1189354;1189355;1189356;1189357;1189358;1189359;1189360;1189361;1189362;1189363;1189364;1189367;1189368;1189369;1189370;1189371;1189372;1189373;1189374;1189375;1189376;1189377;1189378;1189379;1189381;1189382;1189385;1189388;1189390;1189391;1189392;1189393;1189394;1189395;1189396;1189398;1189399;1189401;1189402;1189404;1189405;1189408;1189409;1189410;1189411;1189412;1189414;1189415;1189416;1189419;1189420;1189421;1189422;1189424;1189425;1189426;1189429;1189430;1189434;1189435;1189436;1189438;1189440;1189442;1189443;1189446;1189452;1189455;1189456;1189458;1189462;1189463;1189464;1189465;1189466;1189471;1189473;1189474;1189476;1189477;1189478;1189479;1189480;1189483;1189488;1189489;1189490;1189491;1189492;1189493;1189494;1189496;1189497;1189498;1189499;1189500;1189501;1189502;1189503;1189505;1189506;1189507;1189508;1189513;1189521;1189531;1189558;1189559;1189561;1189562;1189563;1189564;1189565;1189566;1189567;1189569;1189570;1189571;1189573;1189574;1189575;1189576;1311646;1311648;1311649;1311651;1311652;1311653;1311655;1311657;1311658;1311659;1311660;1311661;1311663;1311664;1311665;1311667;1311668;1311669;1311670;1311671;1311672;1311674;1311675;1311676;1311677;1311679;1311680;1311681;1311682;1311683;1311684;1311685;1311686;1311687;1311688;1311689;1311690;1311691;1311692;1311693;1311694;1311695;1311696;1311698;1311699;1311700;1311701;1311703;1311704;1311705;1311706;1311707;1311708;1311709;1311711;1311712;1311713;1311714;1311715;1311716;1311717;1311718;1311719;1311720;1311722;1311723;1311724;1311725;1311726;1311727;1311729;1311730;1311731;1311732;1311733;1311734;1311735;1311736;1311737;1311738;1311739;1311740;1311741;1311742;1311743;1311744;1311745;1311746;1311747;1311748;1311749;1311750;1311751;1311752;1311753;1311754;1311755;1311756
28280;130308
283010;299392;299394
283649;1123954
2843;267567
28448;940283
284630;284631
284676;284681
284677;284682
284693;284726;284727;284729
284798;284799;284802
285;1111078
2856;1655539
28567;1131646
28572;861550
287;40324
288900;314542;314543
28901;59203
289605;290088
28976;99816
28978;28982;99812;160790
2903;1841481
2903;1856765;1856766
2903;280463
2903;38817
290400;375451;398580
29058;55057
290808;350692;350693;350694;350695
290817;350697;388086;795756;795760;795774;795775;795780;795782;866814;866817;866819;866820;866821;866823;866824;866828;1630552;1630556;1630557;1630567;1630568;1630579;1630582;1630584;1630585;1630586
29176;572307
2925;2926;2935;39453;191036;671319;671320;671322;686664
2925;2926;39453
2926;1126607
2926;2932
2926;2945;235267;439205;549692
292800;649753
29281;360837
29281;550570
29313;36812
2935;39453;39455
293613;293614;315456;392021;416276;452659
293613;315456;392021;416276;452659
29410;1050634;1050640;1050642
294185;1326884
29421;393262
29424;39962
294;333;47878
294381;885313
294;47878
29448;398525
29448;690585
29459;120576;120577;444178;520450;520451;520452;520453;520454;520455;520456;520465;520466
29461;36855;204722;470137
29497;1667103;1667105
29497;246167
29519;664662
29533;1236113
295405;435590
295405;435591
295714;295715
29573;42565
29575;743973
295837;356654
29636;29639
296584;296589
296591;338969;365044
296814;296817;414688
297966;1407773
298653;326424
29908;1397361
29920;53986
299392;299393
299392;299394
300224;1220762
30023;30025
30023;30033
30025;30033;125945
30033;125945
30033;42026
3012;3013
301301;585394
3013;49266;87146;87147;87148;87149;1086085
3013;87147
3013;87147;87148;87159
30192;30194
302171;302172;302173
303396;2014777
303;941423
3046;3047
304923;696268
305;297303;297304
3055;34128
305;564066
305684;1380563
305876;324617
306535;753088
307492;345552
3076;3077
3082;156112;284943
309132;309134
310571;1074816
3120;111616
312172;312173
31221;45752
312326;312327
31272;929023;1273202;1442608
31276;1032511
314261;1115650
314744;533455
314745;314749;314754;314778;314789
314747;533562;533582;533646;533695;533735;533744;533978
314763;314916;314936
314769;314991
314774;533602;533955;533960
314779;533416;533486;533491;533622;533624;533833
314782;314784;533410;533468;533472;533586;533785;533798;533799;533820;533985
314799;314811;314839;534142
314800;314807;314812;314816;314824;314828;314831;314832;314834;314835;314843;314845
314803;314813;314822;314838
314804;534170
314818;315044
314829;314830
314850;314899;533487;533566;533619
314865;617132;617133;617134;882102;989499;990314
314871;677200;677228;677235;677849;677973;678129;678227;722968
314882;533479;533949;534015
314891;314978;314980;315059
314902;314910;314920
314911;314973
314915;314940;314947;314954;314959;314983;314996;534054
315018;534029
315044;677936
315045;315060
315456;392021;416276;452659
317100;317101;317102
317547;317548
318161;318167
318167;326297
318;319
319000;1070014;1070047;1070053
31963;33013
320441;1917383
321269;361581
321;83167;591153
321961;936052;1171612
325240;399599;402882
326886;326887;326889;326890;326891;326892;326894;326895;326896;326897;326898;326900;326901;326902;326903;326904
328424;328425
329463;359385;487904
33010;997355
33013;33014
33045;357758
33045;357758;357759;573730
33045;386865;386866
33085;41668
330879;746128
33124;84173;84176;84178;84192;84202;459193;459196;459198;540245;644811;644813
33165;74104
332114;332120;332121;332122;332124
332121;1324036
332321;587030
332952;510516
3338;3344
334137;457550
33423;171917;328831
334415;428441;428443
3345;151559;399189
3347;3352
336125;1197762
336724;1278444
336724;1278483
336724;1278534
3369;99810
337183;337264
338192;1229908
33901;68196
33905;1254439
33945;1140002
33989;246888
340099;399726
34034;214038
34065;53410
34077;103690
340;92826;461406
34105;519441
343074;343079
346754;346755
34;675543
346855;1202177
349857;349867
350089;350090
350698;866815;1630549;1630565
350700;388088
350700;425394;795757;795758;795759;795761;795762;795763;795764;795765;795766;795767;795768;795769;795770;795771;795772;866816;866825;866826;866829;866830;1630551;1630553;1630555;1630560;1630570;1630573;1630574;1630580;1630583;1630587;1630588
3507;21017
35128;296543
35128;49265;265564;340023;1268954
351439;1147738
35200;935621
355467;707106
357233;1388748
35772;452530;501032;1078479
35777;37701
35777;866590;1232628
35779;100379
358022;696974
35806;78245
358574;1089553
358800;1248520;1248537;1248548;1248551;1248564;1248565;1248578;1248579;1248580;1248583;1248584;1248586;1248587;1248591;1248593;1248594;1248595;1248596;1248597;1248599;1248600;1248601;1248602;1248603;1248604;1248605;1248606;1248607;1248609;1248610;1248617;1248618;1248620;1248621;1248622;1248623;1248625;1248626;1248629;1248630;1248636;1248638;1248639;1248640;1248641;1248643;1248644;1249238
360196;657445
360910;420662
361139;1410327
362592;362593
36331;186163
36331;186163;529119
365517;365518
367737;944546
368121;368258
368456;368463
36911;306902
3691;43335;113636
3708;3711
371839;392020
371884;371885
372185;372186
372657;372658;372660
373010;373011
37303;1304951
373884;373885
37399;414043
37487;765910
375353;1212817
375555;614647
376;172087;1178967;1549051;1549052;1549073;1549074;1549088;1549091;1549098;1549099;1549100
376355;433956
376365;433957
376619;393011;458234
3767;332388
379731;381754
380;28106
380;61013
380703;382245
38145;165143
38145;77133
3818;130454
382093;1592665
382268;382272
382354;382356
382390;385420
382397;1792275
382531;382564
382543;382547;382580;382581
382652;674790
38274;38276
383629;391619
383925;546467
384;1736679;1736680;1736681
384;754774
38544;1227380
38545;1405809
3870;3871;183966
38705;257763
3880;428386
388046;388047;388049;388050;388051;388055;1630543;1630544;1630547
388051;388054;388055;1630543;1630544;1630546;1630547
388054;1630546
38817;284784;284790
3885;157791
388589;1050967
38949;373637
390530;390533
394396;394397
39492;657319
396024;573508
39695;182220
398579;458817
398667;1081871
39946;39947
400219;400220
400667;509170;509173
401739;401740;401741;401742;401743;401841
402107;402108
40366;47314
404108;404109
405181;874808
405981;889336
40602;425013;1806558
406756;406759
407273;407274
408540;408544
408580;1150624;1150625
408;661410
4097;4098
40986;378505
40990;928724
411024;411025;411042;411043
4112;1211614
411483;1755626
411966;1260963
412158;882317
41281;1470541
412965;413404
413497;1159560
417203;616819;616822
417574;1441457
41807;159856
419610;426355
420247;634498
420406;936341;1232631;1232634;1232635;1232639;1232642
4205;237933
42192;44597;373637
422210;422211;422212;422213
42251;59557;60458;64386
425840;425842;425948;525716
426078;426079;426080;426081;426082
426114;554130;554132
426400;426404
426932;859518
429111;429113
431328;1487558
431834;431835
435590;435591
435591;469591;469592;563193;999416;999417;1262912
435912;1123496
436402;868601
43662;1165091
437713;437714;1156992
439778;439779;439787;439788
439790;439791
